Urban Storage Function Model Solved by R-K-G Method

   k       rain       obsq       calq
1327 0.000000000 0.004200000 0.005757138
1328 0.000000000 0.004200000 0.005695767
1329 0.000000000 0.004200000 0.005633831
1330 0.000000000 0.004200000 0.005571438
1331 0.320000000 0.003900000 0.005521925
1332 0.000000000 0.003900000 0.005484283
1333 0.000000000 0.003900000 0.005444903
1334 0.000000000 0.003900000 0.005403927
1335 0.000000000 0.003900000 0.005361493
1336 0.280000000 0.003900000 0.005328965
1337 0.000000000 0.003800000 0.005305613
1338 0.000000000 0.003800000 0.005279951
1339 0.000000000 0.003800000 0.005252128
1340 0.000000000 0.003800000 0.005222289
1341 0.000000000 0.003800000 0.005190575
1342 0.080000000 0.003800000 0.005160243
1343 0.000000000 0.003800000 0.005131191
1344 0.000000000 0.003700000 0.005100321
1345 0.000000000 0.003700000 0.005067763
1346 0.120000000 0.003700000 0.005038229
1347 0.000000000 0.003700000 0.005011501
1348 0.000000000 0.003700000 0.004982960
1349 0.000000000 0.003700000 0.004952732
1350 0.000000000 0.003700000 0.004920939
1351 0.000000000 0.003600000 0.004887700
1352 0.120000000 0.003600000 0.004857568
1353 0.000000000 0.003600000 0.004830322
1354 0.080000000 0.003600000 0.004804413
1355 0.000000000 0.003600000 0.004779743
1356 0.000000000 0.003600000 0.004753397
1357 0.000000000 0.003600000 0.004725489
1358 0.120000000 0.003500000 0.004700444
1359 0.000000000 0.003500000 0.004678056
1360 0.000000000 0.003500000 0.004653981
1361 0.000000000 0.003500000 0.004628328
1362 0.000000000 0.003500000 0.004601206
1363 0.000000000 0.003500000 0.004572718
1364 0.000000000 0.003500000 0.004542965
1365 0.000000000 0.003500000 0.004512045
1366 0.000000000 0.003300000 0.004480051
1367 0.000000000 0.003300000 0.004447072
1368 0.000000000 0.003300000 0.004413195
1369 0.000000000 0.003300000 0.004378503
1370 0.000000000 0.003300000 0.004343074
1371 0.000000000 0.003300000 0.004306984
1372 0.000000000 0.003300000 0.004270305
1373 0.000000000 0.003200000 0.004233105
1374 0.000000000 0.003200000 0.004195451
1375 0.000000000 0.003200000 0.004157403
1376 0.000000000 0.003200000 0.004119021
1377 0.000000000 0.003200000 0.004080360
1378 0.000000000 0.003200000 0.004041472
1379 0.000000000 0.003200000 0.004002409
1380 0.000000000 0.003200000 0.003963215
1381 0.000000000 0.003200000 0.003923937
1382 0.080000000 0.003100000 0.003887032
1383 0.000000000 0.003100000 0.003852348
1384 0.000000000 0.003100000 0.003817425
1385 0.000000000 0.003100000 0.003782309
1386 0.000000000 0.003100000 0.003747043
1387 0.000000000 0.003100000 0.003711666
1388 0.000000000 0.003100000 0.003676217
1389 0.000000000 0.003100000 0.003640733
1390 0.000000000 0.003100000 0.003605245
1391 0.000000000 0.003100000 0.003569786
1392 0.000000000 0.003100000 0.003534387
1393 0.000000000 0.003100000 0.003499073
1394 0.000000000 0.003100000 0.003463873
1395 0.000000000 0.003100000 0.003428809
1396 0.000000000 0.003100000 0.003393904
1397 0.000000000 0.003100000 0.003359180
1398 0.000000000 0.003100000 0.003324656
1399 0.000000000 0.003000000 0.003290350
1400 0.000000000 0.003000000 0.003256279
1401 0.000000000 0.003000000 0.003222458
1402 0.000000000 0.003000000 0.003188901
1403 0.000000000 0.003000000 0.003155621
1404 0.000000000 0.003000000 0.003122631
1405 0.000000000 0.003000000 0.003089941
1406 0.000000000 0.003000000 0.003057561
1407 0.000000000 0.003000000 0.003025500
1408 0.000000000 0.003000000 0.002993766
1409 0.000000000 0.003000000 0.002962366
1410 0.000000000 0.002900000 0.002931306
1411 0.000000000 0.002900000 0.002900592
1412 0.000000000 0.002900000 0.002870229
1413 0.000000000 0.002900000 0.002840221
1414 0.000000000 0.002900000 0.002810572
1415 0.000000000 0.002900000 0.002781285
1416 0.000000000 0.002900000 0.002752361
1417 0.000000000 0.002900000 0.002723804
1418 0.000000000 0.002900000 0.002695614
1419 0.000000000 0.002800000 0.002667793
1420 0.320000000 0.002800000 0.002646931
1421 0.000000000 0.002800000 0.002632559
1422 0.000000000 0.002800000 0.002617897
1423 0.000000000 0.002800000 0.002602968
1424 0.000000000 0.002800000 0.002587796
1425 0.080000000 0.002800000 0.002574001
1426 0.000000000 0.002800000 0.002561505
1427 0.000000000 0.002800000 0.002548683
1428 0.000000000 0.002800000 0.002535558
1429 0.000000000 0.002800000 0.002522154
1430 0.000000000 0.002700000 0.002508491
1431 0.000000000 0.002700000 0.002494592
1432 0.280000000 0.002700000 0.002485863
1433 0.000000000 0.002700000 0.002482015
1434 0.000000000 0.002700000 0.002477542
1435 0.000000000 0.002700000 0.002472469
1436 0.000000000 0.002700000 0.002466823
1437 0.000000000 0.002700000 0.002460630
1438 0.000000000 0.002700000 0.002453916
1439 0.000000000 0.002700000 0.002446706
1440 0.000000000 0.002700000 0.002439024
1441 0.120000000 0.002700000 0.002433150
1442 0.000000000 0.002700000 0.002428987
1443 0.000000000 0.002700000 0.002424246
1444 0.120000000 0.002700000 0.002421195
1445 0.320000000 0.002700000 0.002425738
1446 0.080000000 0.002700000 0.002436870
1447 0.280000000 0.002700000 0.002453756
1448 0.000000000 0.002700000 0.002474751
1449 0.000000000 0.002700000 0.002494464
1450 0.120000000 0.002700000 0.002515238
1451 0.080000000 0.002700000 0.002538608
1452 0.000000000 0.002700000 0.002562174
1453 0.000000000 0.002700000 0.002584334
1454 0.000000000 0.002700000 0.002605091
1455 0.000000000 0.002700000 0.002624449
1456 0.000000000 0.002700000 0.002642415
1457 0.000000000 0.002700000 0.002659003
1458 0.000000000 0.002700000 0.002674227
1459 0.000000000 0.002700000 0.002688105
1460 0.000000000 0.002700000 0.002700658
1461 0.000000000 0.002700000 0.002711907
1462 0.000000000 0.002700000 0.002721878
1463 0.000000000 0.002700000 0.002730597
1464 0.000000000 0.002700000 0.002738094
1465 0.080000000 0.002700000 0.002746112
1466 0.000000000 0.002700000 0.002754616
1467 0.000000000 0.002700000 0.002761883
1468 0.120000000 0.002700000 0.002770542
1469 0.000000000 0.002700000 0.002780522
1470 0.000000000 0.002700000 0.002789202
1471 0.000000000 0.002700000 0.002796612
1472 0.080000000 0.002700000 0.002804538
1473 0.000000000 0.002700000 0.002812942
1474 0.000000000 0.002700000 0.002820066
1475 0.000000000 0.002700000 0.002825942
1476 0.000000000 0.002700000 0.002830604
1477 0.000000000 0.002700000 0.002834087
1478 0.000000000 0.002700000 0.002836428
1479 0.000000000 0.002700000 0.002837663
1480 0.000000000 0.002700000 0.002837829
1481 0.000000000 0.002700000 0.002836965
1482 0.000000000 0.002700000 0.002835108
1483 0.000000000 0.002700000 0.002832296
1484 0.000000000 0.002700000 0.002828567
1485 0.000000000 0.002700000 0.002823958
1486 0.000000000 0.002700000 0.002818507
1487 0.000000000 0.002700000 0.002812252
1488 0.000000000 0.002700000 0.002805228
1489 0.000000000 0.002700000 0.002797473
1490 0.000000000 0.002700000 0.002789021
1491 0.000000000 0.002700000 0.002779908
1492 0.000000000 0.002700000 0.002770169
1493 0.000000000 0.002700000 0.002759836
1494 0.000000000 0.002700000 0.002748943
1495 0.000000000 0.002700000 0.002737522
1496 0.000000000 0.002700000 0.002725603
1497 0.000000000 0.002700000 0.002713218
1498 0.000000000 0.002700000 0.002700395
1499 0.000000000 0.002700000 0.002687165
1500 0.000000000 0.002700000 0.002673553
1501 0.000000000 0.002700000 0.002659587
1502 0.080000000 0.002700000 0.002646943
1503 0.120000000 0.002700000 0.002638008
1504 0.000000000 0.002700000 0.002630969
1505 0.000000000 0.002700000 0.002623325
1506 0.320000000 0.002700000 0.002621629
1507 0.280000000 0.002700000 0.002631320
1508 0.000000000 0.002700000 0.002645539
1509 0.000000000 0.002700000 0.002658460
1510 0.000000000 0.002700000 0.002670103
1511 0.000000000 0.002700000 0.002680493
1512 0.000000000 0.002500000 0.002689654
1513 0.000000000 0.002700000 0.002697611
1514 0.120000000 0.002500000 0.002706928
1515 0.080000000 0.002500000 0.002719236
1516 0.000000000 0.002500000 0.002731916
1517 0.200000000 0.002500000 0.002747552
1518 0.280000000 0.002500000 0.002772094
1519 0.000000000 0.002500000 0.002801060
1520 0.320000000 0.002500000 0.002835386
1521 0.000000000 0.002500000 0.002874979
1522 0.400000000 0.002500000 0.002921772
1523 0.000000000 0.002500000 0.002975720
1524 0.000000000 0.002500000 0.003027533
1525 0.160000000 0.002500000 0.003080999
1526 0.120000000 0.002500000 0.003139006
1527 0.000000000 0.002500000 0.003197595
1528 0.280000000 0.002500000 0.003260851
1529 0.200000000 0.002500000 0.003333943
1530 0.120000000 0.002700000 0.003412816
1531 0.320000000 0.002700000 0.003500868
1532 0.000000000 0.002700000 0.003594870
1533 0.000000000 0.002700000 0.003685823
1534 0.360000000 0.002700000 0.003784112
1535 0.440000000 0.002700000 0.003903055
1536 0.200000000 0.002800000 0.004038381
1537 0.280000000 0.002800000 0.004185643
1538 0.000000000 0.002900000 0.004338481
1539 0.600000000 0.002900000 0.004508075
1540 0.000000000 0.003000000 0.004694762
1541 0.400000000 0.003100000 0.004892056
1542 0.440000000 0.003200000 0.005116931
1543 0.280000000 0.003300000 0.005365908
1544 0.720000000 0.003500000 0.005651997
1545 0.000000000 0.003600000 0.005964741
1546 0.280000000 0.003700000 0.006285414
1547 0.600000000 0.003800000 0.006642181
1548 0.120000000 0.004200000 0.007028458
1549 0.000000000 0.004600000 0.007413758
1550 0.360000000 0.005200000 0.007809765
1551 0.000000000 0.005900000 0.008215428
1552 0.200000000 0.007500000 0.008620723
1553 0.320000000 0.008300000 0.009044024
1554 0.120000000 0.011100000 0.009479797
1555 0.000000000 0.012100000 0.009906157
1556 0.360000000 0.014300000 0.010338259
1557 0.240000000 0.015300000 0.010792034
1558 0.800000000 0.016500000 0.011300290
1559 0.440000000 0.018900000 0.011879159
1560 0.600000000 0.020100000 0.012515440
1561 1.000000000 0.021300000 0.013257653
1562 0.080000000 0.024000000 0.014063964
1563 0.720000000 0.026700000 0.014911539
1564 0.280000000 0.029400000 0.015817826
1565 0.000000000 0.032200000 0.018364127
1566 0.320000000 0.035200000 0.021212116
1567 0.400000000 0.036700000 0.024145953
1568 0.280000000 0.041200000 0.027144590
1569 0.080000000 0.045900000 0.030080370
1570 0.240000000 0.047500000 0.032928511
1571 0.000000000 0.050900000 0.035645254
1572 0.400000000 0.052500000 0.038290867
1573 0.520000000 0.055800000 0.041077123
1574 0.680000000 0.057600000 0.044121574
1575 0.200000000 0.059300000 0.047273685
1576 0.200000000 0.061000000 0.050308880
1577 0.600000000 0.061000000 0.053411292
1578 0.080000000 0.062800000 0.056510428
1579 0.120000000 0.064500000 0.059364830
1580 0.680000000 0.068100000 0.062279073
1581 0.120000000 0.069900000 0.065239147
1582 0.200000000 0.069900000 0.067988823
1583 0.840000000 0.071800000 0.070920236
1584 0.000000000 0.075300000 0.073902842
1585 1.000000000 0.077300000 0.077034460
1586 0.640000000 0.079200000 0.080664148
1587 0.560000000 0.082800000 0.084519826
1588 0.720000000 0.084800000 0.088640988
1589 0.280000000 0.090600000 0.092836123
1590 0.440000000 0.094500000 0.096922160
1591 0.360000000 0.100500000 0.100941637
1592 0.320000000 0.104500000 0.104807976
1593 0.400000000 0.110700000 0.108545321
1594 0.400000000 0.116900000 0.112204164
1595 0.440000000 0.121000000 0.115808108
1596 0.560000000 0.125300000 0.119466819
1597 0.200000000 0.129600000 0.122990844
1598 0.400000000 0.131700000 0.126267057
1599 0.600000000 0.136000000 0.129599376
1600 0.320000000 0.140400000 0.132911641
1601 0.520000000 0.142600000 0.136142198
1602 0.080000000 0.144800000 0.139093353
1603 0.640000000 0.147100000 0.141882072
1604 0.280000000 0.151500000 0.144659666
1605 0.000000000 0.153800000 0.146906353
1606 0.000000000 0.156000000 0.148430335
1607 0.160000000 0.156000000 0.149415890
1608 0.120000000 0.158300000 0.150000621
1609 0.000000000 0.158300000 0.150086898
1610 0.000000000 0.158300000 0.149625086
1611 0.000000000 0.160600000 0.148670850
1612 0.120000000 0.158300000 0.147376608
1613 0.000000000 0.158300000 0.145779606
1614 0.080000000 0.156000000 0.143888990
1615 0.000000000 0.156000000 0.141741920
1616 0.000000000 0.151500000 0.139313626
1617 0.000000000 0.151500000 0.136645572
1618 0.000000000 0.149300000 0.133775861
1619 0.320000000 0.147100000 0.130983732
1620 0.000000000 0.144800000 0.128260948
1621 0.000000000 0.140400000 0.125376500
1622 0.000000000 0.136000000 0.122360247
1623 0.400000000 0.133800000 0.119528984
1624 0.000000000 0.129600000 0.116859822
1625 0.920000000 0.125300000 0.114717805
1626 0.920000000 0.121000000 0.113675017
1627 0.400000000 0.119000000 0.113255103
1628 0.600000000 0.114700000 0.113186426
1629 0.280000000 0.112700000 0.113349128
1630 0.520000000 0.110700000 0.113673430
1631 0.200000000 0.108600000 0.114083492
1632 0.280000000 0.108600000 0.114408415
1633 0.080000000 0.108600000 0.114567965
1634 0.080000000 0.108600000 0.114438797
1635 0.000000000 0.108600000 0.113990702
1636 0.000000000 0.108600000 0.113200232
1637 0.000000000 0.108600000 0.112103123
1638 0.000000000 0.106500000 0.110733671
1639 0.120000000 0.106500000 0.109207098
1640 0.400000000 0.104500000 0.107815488
1641 0.640000000 0.104500000 0.106896005
1642 0.800000000 0.104500000 0.106670490
1643 0.200000000 0.102500000 0.106773910
1644 0.720000000 0.100500000 0.107135612
1645 0.680000000 0.100500000 0.108051662
1646 0.800000000 0.100500000 0.109535364
1647 0.920000000 0.102500000 0.111711364
1648 0.720000000 0.102500000 0.114477141
1649 0.560000000 0.104500000 0.117543907
1650 0.440000000 0.106500000 0.120690917
1651 0.080000000 0.108600000 0.123555737
1652 0.000000000 0.112700000 0.125826588
1653 0.000000000 0.116900000 0.127476500
1654 0.360000000 0.121000000 0.128817505
1655 0.000000000 0.123100000 0.129861057
1656 0.000000000 0.125300000 0.130362099
1657 0.120000000 0.127400000 0.130457029
1658 0.120000000 0.127400000 0.130270703
1659 0.320000000 0.129600000 0.129981982
1660 0.360000000 0.129600000 0.129778887
1661 0.000000000 0.129600000 0.129409889
1662 0.240000000 0.129600000 0.128809399
1663 0.480000000 0.127400000 0.128358323
1664 0.000000000 0.129600000 0.127856682
1665 0.000000000 0.127400000 0.126961220
1666 0.000000000 0.127400000 0.125714258
1667 0.120000000 0.127400000 0.124245274
1668 0.000000000 0.127400000 0.122579611
1669 0.000000000 0.125300000 0.120658905
1670 0.000000000 0.123100000 0.118517756
1671 0.800000000 0.123100000 0.116759849
1672 0.120000000 0.121000000 0.115414933
1673 0.200000000 0.119000000 0.114033021
1674 0.720000000 0.116900000 0.113041028
1675 0.800000000 0.114700000 0.112811260
1676 0.200000000 0.112700000 0.112907468
1677 0.600000000 0.110700000 0.113173280
1678 0.280000000 0.110700000 0.113641666
1679 0.720000000 0.110700000 0.114386817
1680 0.000000000 0.110700000 0.115177251
1681 0.280000000 0.110700000 0.115709975
1682 0.240000000 0.112700000 0.116169889
1683 0.280000000 0.112700000 0.116562895
1684 0.000000000 0.114700000 0.116721096
1685 0.320000000 0.114700000 0.116699183
1686 0.080000000 0.116900000 0.116563433
1687 0.120000000 0.116900000 0.116186919
1688 0.200000000 0.119000000 0.115677580
1689 0.000000000 0.119000000 0.114962411
1690 0.280000000 0.119000000 0.114124091
1691 0.440000000 0.119000000 0.113480488
1692 0.000000000 0.119000000 0.112814226
1693 0.120000000 0.119000000 0.111914705
1694 0.480000000 0.119000000 0.111138686
1695 0.400000000 0.119000000 0.110662575
1696 0.000000000 0.119000000 0.110128240
1697 0.120000000 0.119000000 0.109357556
1698 0.000000000 0.116900000 0.108373069
1699 0.480000000 0.116900000 0.107446878
1700 0.000000000 0.116900000 0.106565591
1701 0.080000000 0.116900000 0.105466014
1702 0.320000000 0.114700000 0.104386493
1703 0.600000000 0.114700000 0.103670585
1704 0.000000000 0.110700000 0.103065517
1705 0.000000000 0.110700000 0.102175070
1706 0.000000000 0.108600000 0.101029617
1707 0.640000000 0.108600000 0.100077834
1708 0.360000000 0.106500000 0.099525766
1709 0.560000000 0.104500000 0.099290151
1710 0.360000000 0.102500000 0.099339467
1711 0.640000000 0.102500000 0.099705734
1712 0.280000000 0.100500000 0.100304928
1713 0.400000000 0.100500000 0.100966681
1714 0.600000000 0.100500000 0.101894718
1715 0.240000000 0.100500000 0.102957521
1716 0.760000000 0.100500000 0.104258202
1717 0.120000000 0.100500000 0.105686811
1718 0.680000000 0.102500000 0.107190720
1719 0.600000000 0.104500000 0.109081014
1720 0.720000000 0.104500000 0.111360593
1721 0.200000000 0.108600000 0.113719036
1722 0.200000000 0.110700000 0.115788037
1723 0.720000000 0.114700000 0.117954738
1724 0.920000000 0.116900000 0.120722042
1725 0.480000000 0.121000000 0.123870966
1726 0.960000000 0.125300000 0.127417062
1727 1.120000000 0.129600000 0.131814414
1728 0.880000000 0.136000000 0.136956473
1729 1.360000000 0.140400000 0.143009073
1730 1.280000000 0.149300000 0.150256654
1731 0.880000000 0.158300000 0.158257452
1732 1.120000000 0.167400000 0.166851862
1733 0.880000000 0.179100000 0.176001296
1734 0.920000000 0.188500000 0.185491076
1735 1.200000000 0.198200000 0.195596104
1736 0.920000000 0.212900000 0.206266567
1737 1.240000000 0.222700000 0.217511304
1738 0.960000000 0.232700000 0.229314358
1739 1.120000000 0.245500000 0.241503346
1740 1.120000000 0.255800000 0.254203856
1741 0.880000000 0.271500000 0.267074427
1742 1.040000000 0.284800000 0.279975569
1743 0.480000000 0.295500000 0.292346266
1744 1.120000000 0.306200000 0.304290152
1745 0.560000000 0.317200000 0.315853881
1746 0.600000000 0.325500000 0.326340887
1747 0.800000000 0.333800000 0.336103967
1748 0.200000000 0.345000000 0.344583030
1749 0.680000000 0.350700000 0.351706928
1750 0.720000000 0.356300000 0.358280575
1751 0.280000000 0.362000000 0.363744695
1752 0.200000000 0.364800000 0.367448995
1753 0.520000000 0.370500000 0.369917453
1754 0.200000000 0.370500000 0.371255645
1755 0.360000000 0.373400000 0.371372337
1756 0.520000000 0.373400000 0.370875201
1757 0.200000000 0.370500000 0.369597356
1758 0.000000000 0.370500000 0.366903155
1759 0.480000000 0.367700000 0.363412426
1760 0.400000000 0.364800000 0.359797659
1761 0.200000000 0.362000000 0.355695970
1762 0.480000000 0.359100000 0.351319468
1763 0.320000000 0.353400000 0.346879282
1764 0.120000000 0.347800000 0.341911636
1765 0.200000000 0.342200000 0.336361203
1766 0.680000000 0.336600000 0.331098784
1767 0.080000000 0.333800000 0.325918156
1768 0.240000000 0.325500000 0.320275965
1769 0.360000000 0.320000000 0.314627154
1770 0.400000000 0.311800000 0.309201295
1771 0.120000000 0.306200000 0.303679043
1772 0.120000000 0.300800000 0.297757391
1773 0.440000000 0.295500000 0.291925053
1774 0.320000000 0.287400000 0.286428252
1775 0.120000000 0.282100000 0.280856302
1776 0.080000000 0.276800000 0.274964606
1777 0.200000000 0.271500000 0.268924718
1778 0.280000000 0.266200000 0.263016027
1779 0.000000000 0.261000000 0.257011027
1780 0.440000000 0.253300000 0.251146112
1781 0.080000000 0.248100000 0.245498346
1782 0.080000000 0.240300000 0.239677410
1783 0.120000000 0.235300000 0.233778789
1784 0.000000000 0.230300000 0.227753502
1785 0.280000000 0.222700000 0.221821236
1786 0.400000000 0.217700000 0.216398993
1787 0.120000000 0.210300000 0.211267917
1788 0.000000000 0.203100000 0.206015543
1789 0.080000000 0.198200000 0.200646721
1790 0.000000000 0.188500000 0.195199048
1791 0.000000000 0.181500000 0.189634255
1792 0.000000000 0.176800000 0.183994401
1793 0.080000000 0.172200000 0.178389511
1794 0.280000000 0.167400000 0.173089588
1795 0.000000000 0.162900000 0.167995667
1796 0.000000000 0.162900000 0.162863878
1797 0.000000000 0.156000000 0.157721886
1798 0.000000000 0.153800000 0.152593459
1799 0.120000000 0.149300000 0.147597255
1800 0.000000000 0.144800000 0.142732107
1801 0.000000000 0.142600000 0.137907979
1802 0.120000000 0.136000000 0.133232024
1803 0.000000000 0.131700000 0.128699378
1804 0.400000000 0.127400000 0.124518593
1805 0.000000000 0.123100000 0.120647296
1806 0.000000000 0.119000000 0.116779759
1807 0.080000000 0.114700000 0.112986445
1808 0.000000000 0.110700000 0.109269819
1809 0.000000000 0.106500000 0.105580850
1810 0.000000000 0.102500000 0.101929675
1811 0.000000000 0.100500000 0.098324883
1812 0.000000000 0.096500000 0.094773688
1813 0.000000000 0.094500000 0.091282076
1814 0.000000000 0.090600000 0.087854950
1815 0.000000000 0.088600000 0.084496258
1816 0.000000000 0.084800000 0.081209107
1817 0.000000000 0.082800000 0.077995864
1818 0.000000000 0.079200000 0.074858258
1819 0.000000000 0.077300000 0.071797454
1820 0.000000000 0.075300000 0.068814135
1821 0.000000000 0.073500000 0.065908564
1822 0.000000000 0.069900000 0.063080645
1823 0.000000000 0.068100000 0.060329975
1824 0.000000000 0.066300000 0.057655890
1825 0.000000000 0.064500000 0.055057507
1826 0.000000000 0.062800000 0.052533759
1827 0.000000000 0.061000000 0.050083424
1828 0.000000000 0.057600000 0.047705157
1829 0.000000000 0.055800000 0.045397514
1830 0.000000000 0.054200000 0.043158968
1831 0.000000000 0.054200000 0.040987934
1832 0.000000000 0.052500000 0.038882779
1833 0.000000000 0.050900000 0.036841841
1834 0.000000000 0.049200000 0.034863437
1835 0.000000000 0.047500000 0.032945874
1836 0.000000000 0.045900000 0.031087461
1837 0.000000000 0.044400000 0.029286512
1838 0.000000000 0.044400000 0.027541355
1839 0.000000000 0.042800000 0.025850335
1840 0.000000000 0.039700000 0.024211822
1841 0.000000000 0.038200000 0.022624212
1842 0.000000000 0.038200000 0.021085930
1843 0.000000000 0.036700000 0.019595435
1844 0.000000000 0.035200000 0.018151217
1845 0.000000000 0.035200000 0.016751804
1846 0.000000000 0.033700000 0.015793234
1847 0.000000000 0.032200000 0.015386913
1848 0.000000000 0.030800000 0.014993149
1849 0.000000000 0.030800000 0.014611533
1850 0.000000000 0.029400000 0.014241666
1851 0.000000000 0.029400000 0.013883164
1852 0.000000000 0.028000000 0.013535653
1853 0.000000000 0.028000000 0.013198770
1854 0.000000000 0.026700000 0.012872164
1855 0.000000000 0.026700000 0.012555496
1856 0.000000000 0.025300000 0.012248436
1857 0.000000000 0.025300000 0.011950667
1858 0.000000000 0.024000000 0.011661881
1859 0.000000000 0.024000000 0.011381779
1860 0.000000000 0.022600000 0.011110076
1861 0.000000000 0.022600000 0.010846493
1862 0.000000000 0.022600000 0.010590761
1863 0.000000000 0.021300000 0.010342622
1864 0.000000000 0.021300000 0.010101825
1865 0.000000000 0.021300000 0.009868129
1866 0.000000000 0.020100000 0.009641300
1867 0.000000000 0.020100000 0.009421114
1868 0.000000000 0.020100000 0.009207351
1869 0.000000000 0.018900000 0.008999804
1870 0.000000000 0.018900000 0.008798269
1871 0.000000000 0.018900000 0.008602551
1872 0.000000000 0.017700000 0.008412461
1873 0.000000000 0.017700000 0.008227817
1874 0.000000000 0.017700000 0.008048443
1875 0.000000000 0.016500000 0.007874171
1876 0.000000000 0.016500000 0.007704835
1877 0.000000000 0.016500000 0.007540278
1878 0.000000000 0.015300000 0.007380349
1879 0.000000000 0.015300000 0.007224899
1880 0.000000000 0.015300000 0.007073786
1881 0.000000000 0.014300000 0.006926874
1882 0.000000000 0.014300000 0.006784030
1883 0.000000000 0.014300000 0.006645126
1884 0.000000000 0.014300000 0.006510040
1885 0.000000000 0.013200000 0.006378651
1886 0.000000000 0.013200000 0.006250846
1887 0.000000000 0.013200000 0.006126512
1888 0.000000000 0.012100000 0.006005543
1889 0.000000000 0.012100000 0.005887835
1890 0.000000000 0.012100000 0.005773288
1891 0.000000000 0.012100000 0.005661805
1892 0.000000000 0.011100000 0.005553294
1893 0.000000000 0.011100000 0.005447663
1894 0.000000000 0.011100000 0.005344826
1895 0.000000000 0.011100000 0.005244699
1896 0.000000000 0.010200000 0.005147199
1897 0.000000000 0.010200000 0.005052249
1898 0.000000000 0.010200000 0.004959772
1899 0.000000000 0.010200000 0.004869695
1900 0.000000000 0.010200000 0.004781947
1901 0.000000000 0.009200000 0.004696459
1902 0.000000000 0.009200000 0.004613164
1903 0.000000000 0.009200000 0.004531998
1904 0.000000000 0.009200000 0.004452899
1905 0.000000000 0.007500000 0.004375808
1906 0.000000000 0.007500000 0.004300665
1907 0.000000000 0.007500000 0.004227414
1908 0.000000000 0.007500000 0.004156002
1909 0.000000000 0.007500000 0.004086374
1910 0.000000000 0.006700000 0.004018481
1911 0.000000000 0.006700000 0.003952273
1912 0.000000000 0.006700000 0.003887701
1913 0.000000000 0.006700000 0.003824720
1914 0.000000000 0.006700000 0.003763285
1915 0.000000000 0.005900000 0.003703353
1916 0.000000000 0.005900000 0.003644880
1917 0.000000000 0.005900000 0.003587828
1918 0.000000000 0.005900000 0.003532156
1919 0.000000000 0.005900000 0.003477825
1920 0.000000000 0.005200000 0.003424800
1921 0.000000000 0.005200000 0.003373044
1922 0.000000000 0.005200000 0.003322522
1923 0.000000000 0.005200000 0.003273200
1924 0.000000000 0.005200000 0.003225047
1925 0.000000000 0.005200000 0.003178030
1926 0.000000000 0.005200000 0.003132118
1927 0.000000000 0.004600000 0.003087283
1928 0.000000000 0.004600000 0.003043494
1929 0.000000000 0.004600000 0.003000724
1930 0.000000000 0.004600000 0.002958946
1931 0.000000000 0.004600000 0.002918133
1932 0.000000000 0.004200000 0.002878260
1933 0.000000000 0.004200000 0.002839302
1934 0.000000000 0.004200000 0.002801235
1935 0.000000000 0.004200000 0.002764036
1936 0.000000000 0.004200000 0.002727682
1937 0.000000000 0.004200000 0.002692151
1938 0.000000000 0.004200000 0.002657421
1939 0.000000000 0.004200000 0.002623472
1940 0.000000000 0.003900000 0.002590284
1941 0.000000000 0.003900000 0.002557837
1942 0.000000000 0.003900000 0.002526113
1943 0.000000000 0.003900000 0.002495092
1944 0.000000000 0.003900000 0.002464758
1945 0.000000000 0.003900000 0.002435091
1946 0.000000000 0.003900000 0.002406077
1947 0.000000000 0.003900000 0.002377697
1948 0.000000000 0.003900000 0.002349937
1949 0.000000000 0.003900000 0.002322781
1950 0.000000000 0.003900000 0.002296213
1951 0.000000000 0.003900000 0.002270220
1952 0.000000000 0.003900000 0.002244786
1953 0.000000000 0.003900000 0.002219899
1954 0.000000000 0.003900000 0.002195543
1955 0.000000000 0.003900000 0.002171708
1956 0.000000000 0.003800000 0.002148379
1957 0.000000000 0.003800000 0.002125545
1958 0.000000000 0.003800000 0.002103192
1959 0.000000000 0.003800000 0.002081311
1960 0.000000000 0.003800000 0.002059889
1961 0.000000000 0.003800000 0.002038915
1962 0.000000000 0.003800000 0.002018379
1963 0.000000000 0.003800000 0.001998270
1964 0.000000000 0.003800000 0.001978577
1965 0.000000000 0.003800000 0.001959291
1966 0.000000000 0.003800000 0.001940403
1967 0.000000000 0.003800000 0.001921902
1968 0.000000000 0.003800000 0.001903780
1969 0.000000000 0.003800000 0.001886028
1970 0.000000000 0.003800000 0.001868637
1971 0.000000000 0.003800000 0.001851599
1972 0.000000000 0.003800000 0.001834905
1973 0.000000000 0.003800000 0.001818548
1974 0.000000000 0.003800000 0.001802519
1975 0.000000000 0.003800000 0.001786811
1976 0.000000000 0.003800000 0.001771417
1977 0.000000000 0.003800000 0.001756330
1978 0.000000000 0.003800000 0.001741542
1979 0.000000000 0.003800000 0.001727046
1980 0.000000000 0.003800000 0.001712837
1981 0.000000000 0.003800000 0.001698907
1982 0.000000000 0.003800000 0.001685250
1983 0.000000000 0.003800000 0.001671860
1984 0.000000000 0.003800000 0.001658731
1985 0.000000000 0.003800000 0.001645857
1986 0.000000000 0.003800000 0.001633233
1987 0.000000000 0.003800000 0.001620853
