Urban Storage Function Model Solved by R-K-G Method

   k       rain       obsq       calq
 662 0.320000000 0.069900000 0.033508984
 663 0.120000000 0.071800000 0.033765934
 664 0.160000000 0.071800000 0.033937111
 665 0.000000000 0.073500000 0.034000013
 666 0.720000000 0.075300000 0.034117415
 667 0.000000000 0.075300000 0.034273495
 668 0.120000000 0.077300000 0.034312354
 669 0.560000000 0.079200000 0.034395476
 670 0.320000000 0.079200000 0.034564811
 671 0.200000000 0.081000000 0.034715988
 672 0.120000000 0.081000000 0.034798590
 673 0.680000000 0.082800000 0.034949942
 674 0.200000000 0.082800000 0.035175618
 675 0.400000000 0.082800000 0.035396079
 676 0.320000000 0.082800000 0.035640907
 677 0.280000000 0.082800000 0.035874498
 678 0.400000000 0.084800000 0.036119360
 679 0.320000000 0.084800000 0.036382459
 680 0.160000000 0.084800000 0.036595598
 681 0.240000000 0.088600000 0.036743813
 682 0.280000000 0.088600000 0.036866415
 683 0.400000000 0.090600000 0.037009597
 684 0.240000000 0.092500000 0.037157573
 685 0.360000000 0.092500000 0.037299960
 686 0.320000000 0.092500000 0.037457456
 687 0.200000000 0.094500000 0.037583450
 688 0.400000000 0.094500000 0.037705036
 689 0.520000000 0.096500000 0.037908959
 690 0.600000000 0.096500000 0.038238778
 691 0.320000000 0.098400000 0.038620731
 692 0.680000000 0.100500000 0.039073336
 693 0.320000000 0.102500000 0.039581879
 694 0.160000000 0.102500000 0.039992926
 695 0.000000000 0.104500000 0.040225597
 696 0.520000000 0.108600000 0.040406555
 697 0.320000000 0.108600000 0.040627174
 698 0.080000000 0.112700000 0.040756308
 699 0.080000000 0.114700000 0.040738291
 700 0.400000000 0.116900000 0.040685228
 701 0.120000000 0.116900000 0.040609401
 702 0.320000000 0.116900000 0.040494763
 703 0.080000000 0.116900000 0.040332952
 704 0.480000000 0.119000000 0.040180469
 705 0.120000000 0.119000000 0.040043139
 706 0.320000000 0.119000000 0.039878412
 707 0.080000000 0.119000000 0.039676843
 708 0.120000000 0.119000000 0.039390642
 709 0.480000000 0.119000000 0.039146291
 710 0.080000000 0.119000000 0.038923366
 711 0.120000000 0.116900000 0.038623619
 712 0.440000000 0.116900000 0.038360104
 713 0.400000000 0.116900000 0.038203634
 714 0.080000000 0.114700000 0.038040251
 715 0.520000000 0.114700000 0.037909301
 716 0.400000000 0.112700000 0.037890849
 717 0.080000000 0.112700000 0.037848967
 718 0.920000000 0.112700000 0.037936094
 719 0.080000000 0.110700000 0.038124861
 720 0.840000000 0.110700000 0.038390082
 721 0.080000000 0.110700000 0.038711634
 722 0.080000000 0.108600000 0.038875689
 723 0.920000000 0.108600000 0.039139174
 724 0.000000000 0.108600000 0.039455184
 725 0.880000000 0.110700000 0.039816498
 726 0.120000000 0.110700000 0.040239217
 727 0.800000000 0.110700000 0.040701122
 728 0.200000000 0.112700000 0.041209965
 729 0.120000000 0.112700000 0.041566373
 730 0.600000000 0.114700000 0.041905533
 731 0.160000000 0.114700000 0.042233253
 732 0.840000000 0.116900000 0.042626648
 733 0.080000000 0.119000000 0.043042933
 734 0.280000000 0.121000000 0.043319716
 735 0.640000000 0.121000000 0.043638381
 736 0.200000000 0.123100000 0.043963162
 737 0.680000000 0.125300000 0.044310010
 738 0.120000000 0.127400000 0.044643504
 739 0.200000000 0.129600000 0.044824691
 740 0.200000000 0.131700000 0.044895112
 741 0.360000000 0.133800000 0.044917627
 742 0.440000000 0.133800000 0.044969563
 743 0.200000000 0.136000000 0.044996704
 744 0.000000000 0.136000000 0.044870884
 745 0.120000000 0.136000000 0.044591870
 746 0.120000000 0.138200000 0.044217384
 747 0.720000000 0.138200000 0.043944414
 748 0.160000000 0.140400000 0.043764064
 749 0.120000000 0.142600000 0.043491763
 750 0.000000000 0.142600000 0.043094538
 751 0.120000000 0.142600000 0.042594257
 752 0.600000000 0.142600000 0.042184676
 753 0.240000000 0.144800000 0.041883970
 754 0.080000000 0.142600000 0.041530658
 755 0.720000000 0.142600000 0.041276548
 756 0.000000000 0.142600000 0.041077408
 757 0.320000000 0.142600000 0.040819983
 758 0.600000000 0.142600000 0.040683427
 759 0.200000000 0.142600000 0.040613660
 760 0.000000000 0.142600000 0.040433786
 761 0.400000000 0.142600000 0.040220041
 762 0.400000000 0.140400000 0.040088047
 763 0.200000000 0.140400000 0.039969995
 764 0.000000000 0.138200000 0.039752559
 765 0.000000000 0.140400000 0.039396147
 766 0.000000000 0.136000000 0.038922575
 767 0.080000000 0.133800000 0.038374287
 768 0.600000000 0.131700000 0.037932136
 769 0.080000000 0.129600000 0.037576665
 770 0.120000000 0.127400000 0.037171241
 771 0.120000000 0.125300000 0.036735888
 772 0.000000000 0.121000000 0.036244760
 773 0.000000000 0.119000000 0.035678013
 774 0.000000000 0.116900000 0.035050484
 775 0.000000000 0.112700000 0.034375377
 776 0.600000000 0.110700000 0.033821728
 777 0.160000000 0.106500000 0.033409227
 778 0.000000000 0.104500000 0.032969169
 779 0.120000000 0.100500000 0.032499690
 780 0.120000000 0.098400000 0.032037120
 781 0.000000000 0.096500000 0.031552762
 782 0.000000000 0.092500000 0.031023958
 783 0.000000000 0.088600000 0.030460591
 784 0.000000000 0.086700000 0.029871375
 785 0.000000000 0.082800000 0.029263931
 786 0.000000000 0.079200000 0.028644878
 787 0.000000000 0.077300000 0.028019920
 788 0.280000000 0.075300000 0.027459601
 789 0.080000000 0.071800000 0.026973090
 790 0.320000000 0.069900000 0.026563350
 791 0.000000000 0.068100000 0.026200673
 792 0.080000000 0.064500000 0.025828913
 793 0.000000000 0.062800000 0.025450688
 794 0.000000000 0.061000000 0.025051985
 795 0.120000000 0.059300000 0.024664660
 796 0.000000000 0.057600000 0.024288082
 797 0.120000000 0.055800000 0.023923931
 798 0.000000000 0.054200000 0.023571300
 799 0.000000000 0.052500000 0.023205872
 800 0.000000000 0.049200000 0.022831572
 801 0.000000000 0.047500000 0.022451819
 802 0.000000000 0.045900000 0.022069571
 803 0.000000000 0.044400000 0.021687371
 804 0.000000000 0.042800000 0.021307386
 805 0.000000000 0.042800000 0.020931448
 806 0.000000000 0.039700000 0.020561093
 807 0.000000000 0.038200000 0.020197592
 808 0.000000000 0.036700000 0.019841982
 809 0.360000000 0.035200000 0.019565325
 810 0.000000000 0.033700000 0.019354821
 811 0.000000000 0.033700000 0.019135845
 812 0.320000000 0.032200000 0.018972088
 813 0.000000000 0.030800000 0.018854294
 814 0.000000000 0.029400000 0.018718533
 815 0.000000000 0.029400000 0.018567846
 816 0.200000000 0.028000000 0.018442759
 817 0.000000000 0.026700000 0.018338886
 818 0.080000000 0.026700000 0.018232995
 819 0.000000000 0.025300000 0.018125211
 820 0.000000000 0.024000000 0.018001992
 821 0.280000000 0.024000000 0.017918031
 822 0.120000000 0.024000000 0.017888762
 823 0.000000000 0.022600000 0.017856717
 824 0.320000000 0.022600000 0.017860466
 825 0.000000000 0.021300000 0.017893116
 826 0.000000000 0.021300000 0.017894037
 827 0.120000000 0.020100000 0.017889396
 828 0.200000000 0.020100000 0.017916150
 829 0.600000000 0.018900000 0.018059392
 830 0.080000000 0.018900000 0.018279883
 831 0.240000000 0.017700000 0.018504633
 832 0.080000000 0.017700000 0.018731036
 833 0.280000000 0.017700000 0.018967031
 834 0.320000000 0.017700000 0.019255491
 835 0.320000000 0.017700000 0.019597528
 836 0.080000000 0.017700000 0.019939286
 837 0.280000000 0.017700000 0.020273589
 838 0.000000000 0.017700000 0.020582127
 839 0.440000000 0.017700000 0.020901123
 840 0.080000000 0.017700000 0.021240770
 841 0.200000000 0.018900000 0.021551463
 842 0.280000000 0.018900000 0.021875364
 843 0.000000000 0.018900000 0.022167323
 844 0.120000000 0.018900000 0.022398425
 845 0.080000000 0.020100000 0.022590157
 846 0.320000000 0.020100000 0.022788898
 847 0.480000000 0.020100000 0.023076183
 848 0.000000000 0.021300000 0.023371067
 849 0.120000000 0.021300000 0.023598159
 850 0.080000000 0.022600000 0.023780247
 851 0.320000000 0.022600000 0.023965632
 852 0.280000000 0.024000000 0.024194681
 853 0.240000000 0.024000000 0.024444333
 854 0.160000000 0.024000000 0.024685074
 855 0.000000000 0.025300000 0.024864250
 856 0.720000000 0.025300000 0.025114771
 857 0.000000000 0.025300000 0.025420606
 858 0.200000000 0.026700000 0.025663852
 859 0.080000000 0.026700000 0.025866659
 860 0.720000000 0.028000000 0.026152688
 861 0.000000000 0.028000000 0.026486728
 862 0.000000000 0.029400000 0.026702827
 863 0.800000000 0.029400000 0.026999201
 864 0.480000000 0.030800000 0.027470087
 865 0.320000000 0.032200000 0.027985307
 866 0.800000000 0.032200000 0.028616819
 867 0.120000000 0.033700000 0.029297391
 868 0.280000000 0.035200000 0.029899264
 869 0.600000000 0.036700000 0.030545128
 870 0.120000000 0.038200000 0.031184352
 871 0.720000000 0.041200000 0.031850917
 872 0.280000000 0.044400000 0.032573764
 873 0.000000000 0.047500000 0.033162322
 874 0.800000000 0.049200000 0.033767419
 875 0.120000000 0.050900000 0.034407154
 876 0.080000000 0.054200000 0.034890916
 877 0.080000000 0.055800000 0.035223256
 878 0.120000000 0.059300000 0.035430858
 879 0.720000000 0.061000000 0.035700094
 880 0.080000000 0.064500000 0.036004246
 881 0.080000000 0.066300000 0.036171201
 882 0.000000000 0.069900000 0.036195147
 883 0.120000000 0.071800000 0.036106127
 884 0.480000000 0.073500000 0.036048428
 885 0.320000000 0.075300000 0.036068183
 886 0.000000000 0.077300000 0.036026768
 887 0.680000000 0.079200000 0.036034043
 888 0.200000000 0.081000000 0.036129785
 889 0.280000000 0.082800000 0.036199282
 890 0.520000000 0.082800000 0.036331814
 891 0.000000000 0.084800000 0.036439382
 892 0.200000000 0.084800000 0.036443447
 893 0.280000000 0.084800000 0.036431361
 894 0.120000000 0.084800000 0.036382439
 895 0.400000000 0.084800000 0.036336466
 896 0.000000000 0.084800000 0.036257126
 897 0.120000000 0.084800000 0.036077956
 898 0.000000000 0.084800000 0.035812011
 899 0.000000000 0.084800000 0.035441953
 900 0.000000000 0.086700000 0.034984792
 901 0.080000000 0.084800000 0.034477200
 902 0.120000000 0.086700000 0.033960327
 903 0.280000000 0.086700000 0.033490387
 904 0.000000000 0.086700000 0.033030201
 905 0.320000000 0.084800000 0.032594522
 906 0.200000000 0.086700000 0.032229768
 907 0.000000000 0.084800000 0.031847730
 908 0.000000000 0.084800000 0.031404821
 909 0.000000000 0.082800000 0.030912558
 910 0.360000000 0.082800000 0.030470529
 911 0.000000000 0.081000000 0.030069932
 912 0.120000000 0.079200000 0.029652163
 913 0.520000000 0.079200000 0.029347194
 914 0.000000000 0.077300000 0.029107352
 915 0.000000000 0.075300000 0.028805050
 916 0.000000000 0.075300000 0.028450762
 917 0.000000000 0.073500000 0.028053941
 918 0.280000000 0.071800000 0.027689022
 919 0.200000000 0.069900000 0.027397393
 920 0.200000000 0.069900000 0.027152431
 921 0.320000000 0.068100000 0.026976833
 922 0.000000000 0.066300000 0.026814525
 923 0.400000000 0.064500000 0.026686271
 924 0.080000000 0.062800000 0.026602595
 925 0.440000000 0.061000000 0.026570548
 926 0.080000000 0.061000000 0.026580053
 927 0.400000000 0.059300000 0.026620266
 928 0.000000000 0.057600000 0.026665476
 929 0.080000000 0.057600000 0.026644970
 930 0.440000000 0.055800000 0.026667914
 931 0.000000000 0.055800000 0.026706632
 932 0.280000000 0.054200000 0.026726440
 933 0.200000000 0.054200000 0.026773043
 934 0.000000000 0.052500000 0.026778861
 935 0.520000000 0.052500000 0.026825121
 936 0.280000000 0.052500000 0.026966349
 937 0.120000000 0.052500000 0.027099816
 938 0.000000000 0.052500000 0.027162121
 939 0.000000000 0.052500000 0.027134946
 940 0.600000000 0.052500000 0.027169635
 941 0.000000000 0.052500000 0.027252174
 942 0.280000000 0.052500000 0.027307603
 943 0.000000000 0.052500000 0.027336123
 944 0.120000000 0.052500000 0.027306385
 945 0.000000000 0.052500000 0.027224733
 946 0.080000000 0.052500000 0.027090241
 947 0.000000000 0.052500000 0.026909796
 948 0.000000000 0.052500000 0.026672872
 949 0.440000000 0.054200000 0.026489697
 950 0.280000000 0.054200000 0.026413792
 951 0.200000000 0.054200000 0.026378046
 952 0.000000000 0.054200000 0.026314043
 953 0.000000000 0.054200000 0.026181984
 954 0.000000000 0.054200000 0.025991564
 955 0.080000000 0.052500000 0.025769830
 956 0.000000000 0.052500000 0.025521456
 957 0.320000000 0.052500000 0.025306101
 958 0.400000000 0.050900000 0.025206756
 959 0.000000000 0.050900000 0.025136267
 960 0.080000000 0.049200000 0.025023669
 961 0.000000000 0.049200000 0.024874279
 962 0.000000000 0.047500000 0.024676811
 963 0.000000000 0.047500000 0.024438833
 964 0.120000000 0.047500000 0.024193499
 965 0.080000000 0.045900000 0.023959416
 966 0.600000000 0.045900000 0.023840850
 967 0.000000000 0.045900000 0.023800844
 968 0.000000000 0.045900000 0.023705019
 969 0.000000000 0.044400000 0.023561118
 970 0.120000000 0.044400000 0.023402080
 971 0.000000000 0.042800000 0.023229613
 972 0.000000000 0.042800000 0.023021902
 973 0.800000000 0.042800000 0.022954892
 974 0.080000000 0.039700000 0.023020456
 975 0.000000000 0.039700000 0.023037945
 976 0.000000000 0.039700000 0.022996885
 977 0.000000000 0.038200000 0.022904895
 978 0.240000000 0.038200000 0.022819963
 979 0.000000000 0.038200000 0.022739378
 980 0.280000000 0.036700000 0.022673619
 981 0.320000000 0.036700000 0.022686200
 982 0.000000000 0.036700000 0.022707688
 983 0.160000000 0.036700000 0.022705933
 984 0.120000000 0.036700000 0.022707770
 985 0.000000000 0.036700000 0.022679243
 986 0.400000000 0.036700000 0.022684619
 987 0.320000000 0.035200000 0.022783831
 988 0.000000000 0.035200000 0.022880967
 989 0.000000000 0.035200000 0.022910663
 990 0.080000000 0.035200000 0.022898052
 991 0.240000000 0.035200000 0.022898765
 992 0.360000000 0.035200000 0.022969284
 993 0.320000000 0.035200000 0.023116909
 994 0.000000000 0.035200000 0.023255202
 995 0.000000000 0.035200000 0.023318842
 996 0.000000000 0.035200000 0.023316541
 997 0.200000000 0.035200000 0.023299447
 998 0.400000000 0.035200000 0.023353543
 999 0.000000000 0.035200000 0.023424992
1000 0.320000000 0.035200000 0.023497875
1001 0.080000000 0.035200000 0.023585987
1002 0.000000000 0.035200000 0.023620103
1003 0.000000000 0.035200000 0.023590138
1004 0.120000000 0.035200000 0.023530228
1005 0.200000000 0.035200000 0.023486482
1006 0.280000000 0.035200000 0.023490793
1007 0.000000000 0.035200000 0.023493256
1008 0.320000000 0.035200000 0.023505338
1009 0.000000000 0.035200000 0.023522795
1010 0.120000000 0.035200000 0.023504714
1011 0.080000000 0.035200000 0.023471765
1012 0.080000000 0.035200000 0.023417743
1013 0.400000000 0.035200000 0.023414437
1014 0.000000000 0.035200000 0.023435302
1015 0.000000000 0.035200000 0.023394843
1016 0.320000000 0.035200000 0.023369800
1017 0.000000000 0.035200000 0.023355362
1018 0.000000000 0.035200000 0.023284508
1019 0.120000000 0.035200000 0.023190534
1020 0.000000000 0.035200000 0.023075793
1021 0.400000000 0.033700000 0.023004345
1022 0.080000000 0.033700000 0.022984303
1023 0.080000000 0.033700000 0.022944060
1024 0.320000000 0.033700000 0.022937432
1025 0.520000000 0.033700000 0.023051864
1026 0.000000000 0.033700000 0.023202181
1027 0.320000000 0.033700000 0.023345447
1028 0.080000000 0.033700000 0.023496125
1029 0.480000000 0.033700000 0.023689622
1030 0.000000000 0.033700000 0.023899090
1031 0.200000000 0.033700000 0.024065196
1032 0.320000000 0.033700000 0.024260479
1033 0.000000000 0.033700000 0.024435569
1034 0.120000000 0.033700000 0.024550909
1035 0.360000000 0.033700000 0.024691597
1036 0.200000000 0.033700000 0.024869525
1037 0.000000000 0.035200000 0.025000831
1038 0.320000000 0.035200000 0.025119202
1039 0.280000000 0.035200000 0.025285321
1040 0.120000000 0.035200000 0.025448260
1041 0.000000000 0.035200000 0.025546021
1042 0.200000000 0.036700000 0.025605238
1043 0.080000000 0.036700000 0.025646462
1044 0.440000000 0.036700000 0.025727253
1045 0.280000000 0.036700000 0.025884322
1046 0.000000000 0.038200000 0.026009278
1047 0.200000000 0.038200000 0.026089909
1048 0.000000000 0.038200000 0.026129219
1049 0.680000000 0.039700000 0.026243934
1050 0.120000000 0.039700000 0.026445271
1051 0.000000000 0.039700000 0.026571052
1052 0.600000000 0.042800000 0.026741842
1053 0.120000000 0.042800000 0.026973407
1054 0.160000000 0.042800000 0.027160008
1055 0.120000000 0.042800000 0.027305635
1056 0.280000000 0.042800000 0.027443049
1057 0.440000000 0.044400000 0.027646278
1058 0.000000000 0.044400000 0.027838905
1059 0.000000000 0.044400000 0.027921603
1060 0.000000000 0.045900000 0.027907399
1061 0.160000000 0.045900000 0.027846486
1062 0.240000000 0.045900000 0.027800215
1063 0.600000000 0.047500000 0.027870085
1064 0.000000000 0.047500000 0.027980808
1065 0.000000000 0.049200000 0.027990751
1066 0.000000000 0.049200000 0.027912540
1067 0.000000000 0.050900000 0.027758042
1068 0.600000000 0.050900000 0.027679498
1069 0.320000000 0.050900000 0.027736624
1070 0.080000000 0.052500000 0.027792333
1071 0.000000000 0.052500000 0.027773418
1072 0.000000000 0.052500000 0.027671433
1073 0.000000000 0.052500000 0.027497801
1074 0.000000000 0.052500000 0.027263087
1075 0.320000000 0.054200000 0.027051404
1076 0.280000000 0.054200000 0.026922406
1077 0.000000000 0.054200000 0.026791993
1078 0.320000000 0.054200000 0.026673082
1079 0.080000000 0.054200000 0.026579951
1080 0.000000000 0.052500000 0.026438472
1081 0.000000000 0.052500000 0.026238283
1082 0.120000000 0.052500000 0.026015770
1083 0.080000000 0.052500000 0.025792119
1084 0.000000000 0.050900000 0.025541958
1085 0.400000000 0.050900000 0.025342936
1086 0.320000000 0.050900000 0.025256901
1087 0.120000000 0.049200000 0.025207545
1088 0.160000000 0.049200000 0.025156531
1089 0.280000000 0.049200000 0.025139710
1090 0.120000000 0.049200000 0.025142719
1091 0.320000000 0.047500000 0.025173582
1092 0.120000000 0.047500000 0.025226758
1093 0.000000000 0.047500000 0.025229443
1094 0.360000000 0.045900000 0.025242903
1095 0.200000000 0.047500000 0.025307096
1096 0.320000000 0.045900000 0.025408123
1097 0.000000000 0.045900000 0.025494830
1098 0.000000000 0.045900000 0.025499502
1099 0.000000000 0.047500000 0.025432377
1100 0.120000000 0.047500000 0.025329998
1101 0.080000000 0.047500000 0.025214237
1102 0.000000000 0.047500000 0.025061008
1103 0.400000000 0.047500000 0.024948119
1104 0.080000000 0.047500000 0.024884727
1105 0.000000000 0.047500000 0.024778972
1106 0.000000000 0.047500000 0.024619999
1107 0.520000000 0.047500000 0.024530413
1108 0.000000000 0.045900000 0.024496605
1109 0.000000000 0.045900000 0.024402012
1110 0.280000000 0.045900000 0.024316509
1111 0.000000000 0.045900000 0.024236654
1112 0.000000000 0.045900000 0.024103487
1113 0.400000000 0.044400000 0.024011953
1114 0.320000000 0.044400000 0.024023080
1115 0.000000000 0.044400000 0.024037380
1116 0.000000000 0.044400000 0.023987576
1117 0.000000000 0.042800000 0.023882090
1118 0.000000000 0.042800000 0.023728729
1119 0.280000000 0.042800000 0.023595156
1120 0.120000000 0.042800000 0.023502660
1121 0.080000000 0.041200000 0.023404762
1122 0.080000000 0.039700000 0.023294422
1123 0.320000000 0.039700000 0.023225222
1124 0.120000000 0.039700000 0.023198530
1125 0.000000000 0.039700000 0.023142451
1126 0.400000000 0.038200000 0.023121948
1127 0.000000000 0.038200000 0.023128933
1128 0.080000000 0.038200000 0.023095238
1129 0.000000000 0.038200000 0.023025426
1130 0.080000000 0.036700000 0.022925212
1131 0.320000000 0.036700000 0.022866274
1132 0.240000000 0.036700000 0.022875394
1133 0.000000000 0.036700000 0.022876753
1134 0.280000000 0.035200000 0.022882022
1135 0.000000000 0.035200000 0.022888115
1136 0.000000000 0.035200000 0.022837966
1137 0.000000000 0.035200000 0.022738976
1138 0.080000000 0.035200000 0.022614890
1139 0.000000000 0.035200000 0.022468897
1140 0.320000000 0.035200000 0.022355723
1141 0.200000000 0.033700000 0.022310629
1142 0.120000000 0.033700000 0.022284320
1143 0.280000000 0.033700000 0.022292047
1144 0.000000000 0.033700000 0.022302947
1145 0.000000000 0.033700000 0.022260422
1146 0.000000000 0.033700000 0.022171444
1147 0.080000000 0.033700000 0.022059131
1148 0.120000000 0.033700000 0.021951310
1149 0.320000000 0.033700000 0.021897347
1150 0.120000000 0.033700000 0.021888834
1151 0.280000000 0.033700000 0.021913635
1152 0.080000000 0.033700000 0.021957810
1153 0.000000000 0.033700000 0.021962352
1154 0.200000000 0.033700000 0.021957795
1155 0.000000000 0.033700000 0.021943499
1156 0.440000000 0.033700000 0.021972422
1157 0.280000000 0.033700000 0.022093574
1158 0.000000000 0.033700000 0.022205026
1159 0.080000000 0.033700000 0.022268045
1160 0.200000000 0.033700000 0.022329380
1161 0.000000000 0.033700000 0.022371067
1162 0.440000000 0.033700000 0.022447593
1163 0.000000000 0.033700000 0.022550456
1164 0.280000000 0.033700000 0.022646296
1165 0.000000000 0.033700000 0.022732959
1166 0.280000000 0.033700000 0.022813729
1167 0.000000000 0.033700000 0.022886378
1168 0.120000000 0.035200000 0.022920074
1169 0.320000000 0.035200000 0.022986474
1170 0.280000000 0.035200000 0.023113692
1171 0.200000000 0.035200000 0.023268708
1172 0.000000000 0.035200000 0.023388130
1173 0.080000000 0.036700000 0.023451613
1174 0.720000000 0.036700000 0.023620343
1175 0.080000000 0.036700000 0.023875514
1176 0.000000000 0.036700000 0.024055144
1177 0.000000000 0.036700000 0.024150318
1178 0.720000000 0.036700000 0.024328656
1179 0.120000000 0.038200000 0.024599483
1180 0.080000000 0.038200000 0.024814990
1181 0.080000000 0.038200000 0.024971960
1182 0.600000000 0.038200000 0.025192841
1183 0.120000000 0.039700000 0.025473398
1184 0.120000000 0.039700000 0.025701870
1185 0.000000000 0.039700000 0.025855878
1186 0.080000000 0.041200000 0.025935542
1187 0.000000000 0.042800000 0.025948707
1188 0.000000000 0.044400000 0.025886219
1189 0.800000000 0.044400000 0.025939847
1190 0.120000000 0.044400000 0.026114498
1191 0.000000000 0.045900000 0.026218727
1192 0.080000000 0.045900000 0.026252549
1193 0.400000000 0.047500000 0.026315376
1194 0.440000000 0.047500000 0.026482934
1195 0.080000000 0.049200000 0.026667868
1196 0.000000000 0.049200000 0.026769060
1197 0.080000000 0.049200000 0.026796947
1198 0.000000000 0.050900000 0.026759703
1199 0.000000000 0.050900000 0.026648166
1200 0.400000000 0.050900000 0.026564799
1201 0.320000000 0.050900000 0.026576029
1202 0.120000000 0.052500000 0.026606110
1203 0.000000000 0.052500000 0.026580738
1204 0.000000000 0.052500000 0.026480672
1205 0.160000000 0.054200000 0.026352908
1206 0.000000000 0.054200000 0.026200151
1207 0.000000000 0.054200000 0.025991651
1208 0.400000000 0.054200000 0.025826846
1209 0.000000000 0.052500000 0.025696721
1210 0.320000000 0.052500000 0.025583197
1211 0.120000000 0.052500000 0.025508547
1212 0.000000000 0.052500000 0.025398008
1213 0.080000000 0.050900000 0.025249048
1214 0.120000000 0.050900000 0.025093584
1215 0.360000000 0.050900000 0.024995289
1216 0.000000000 0.050900000 0.024918097
1217 0.000000000 0.050900000 0.024783138
1218 0.320000000 0.050900000 0.024669568
1219 0.240000000 0.049200000 0.024625116
1220 0.000000000 0.049200000 0.024571162
1221 0.080000000 0.047500000 0.024476187
1222 0.000000000 0.047500000 0.024345241
1223 0.360000000 0.047500000 0.024245892
1224 0.000000000 0.047500000 0.024171058
1225 0.000000000 0.047500000 0.024042657
1226 0.000000000 0.045900000 0.023868414
1227 0.000000000 0.045900000 0.023655399
1228 0.520000000 0.045900000 0.023522119
1229 0.000000000 0.044400000 0.023453777
1230 0.000000000 0.044400000 0.023335302
1231 0.000000000 0.044400000 0.023173875
1232 0.000000000 0.042800000 0.022976072
1233 0.000000000 0.042800000 0.022747867
1234 0.000000000 0.042800000 0.022494653
1235 0.000000000 0.042800000 0.022221262
1236 0.120000000 0.042800000 0.021956943
1237 0.000000000 0.042800000 0.021700742
1238 0.080000000 0.039700000 0.021445717
1239 0.080000000 0.039700000 0.021208657
1240 0.280000000 0.039700000 0.021028884
1241 0.000000000 0.038200000 0.020881589
1242 0.000000000 0.038200000 0.020709151
1243 0.000000000 0.038200000 0.020515827
1244 0.000000000 0.036700000 0.020305447
1245 0.120000000 0.036700000 0.020105209
1246 0.000000000 0.036700000 0.019913720
1247 0.000000000 0.035200000 0.019708224
1248 0.000000000 0.035200000 0.019491692
1249 0.000000000 0.033700000 0.019266760
1250 0.000000000 0.033700000 0.019035756
1251 0.000000000 0.032200000 0.018800720
1252 0.000000000 0.032200000 0.018563437
1253 0.000000000 0.030800000 0.018325452
1254 0.000000000 0.030800000 0.018088101
1255 0.000000000 0.029400000 0.017852527
1256 0.000000000 0.029400000 0.017619701
1257 0.000000000 0.028000000 0.017390443
1258 0.000000000 0.028000000 0.017165434
1259 0.000000000 0.026700000 0.016945238
1260 0.320000000 0.026700000 0.016787730
1261 0.000000000 0.025300000 0.016682805
1262 0.000000000 0.025300000 0.016569388
1263 0.000000000 0.024000000 0.016449124
1264 0.000000000 0.024000000 0.016323481
1265 0.200000000 0.022600000 0.016229007
1266 0.000000000 0.022600000 0.016160623
1267 0.000000000 0.021300000 0.016081689
1268 0.000000000 0.021300000 0.015993916
1269 0.000000000 0.021300000 0.015898843
1270 0.000000000 0.020100000 0.015797853
1271 0.000000000 0.020100000 0.015692182
1272 0.000000000 0.018900000 0.015582931
1273 0.000000000 0.018900000 0.015471075
1274 0.000000000 0.018900000 0.015357478
1275 0.000000000 0.017700000 0.015242898
1276 0.000000000 0.017700000 0.015127999
1277 0.000000000 0.016500000 0.015013358
1278 0.000000000 0.016500000 0.014899477
1279 0.000000000 0.016500000 0.014786785
1280 0.000000000 0.015300000 0.014675521
1281 0.000000000 0.015300000 0.014565677
1282 0.000000000 0.015300000 0.014457221
1283 0.000000000 0.015300000 0.014350123
1284 0.000000000 0.014300000 0.014244356
1285 0.000000000 0.014300000 0.014139891
1286 0.000000000 0.014300000 0.014036702
1287 0.000000000 0.013200000 0.013934763
1288 0.000000000 0.013200000 0.013834050
1289 0.000000000 0.013200000 0.013734539
1290 0.000000000 0.013200000 0.013636208
1291 0.000000000 0.012100000 0.013539034
1292 0.000000000 0.012100000 0.013442996
1293 0.000000000 0.012100000 0.013348074
1294 0.000000000 0.012100000 0.013254246
1295 0.280000000 0.011100000 0.013206277
1296 0.000000000 0.011100000 0.013199420
1297 0.000000000 0.011100000 0.013186910
1298 0.000000000 0.010200000 0.013169181
1299 0.120000000 0.010200000 0.013165809
1300 0.000000000 0.010200000 0.013175245
1301 0.320000000 0.010200000 0.013228516
1302 0.000000000 0.009200000 0.013318614
1303 0.000000000 0.009200000 0.013392461
1304 0.080000000 0.009200000 0.013464300
1305 0.000000000 0.008300000 0.013533550
1306 0.000000000 0.007500000 0.013587962
1307 0.000000000 0.007500000 0.013629005
1308 0.000000000 0.007500000 0.013658050
1309 0.120000000 0.006700000 0.013695640
1310 0.000000000 0.006700000 0.013739840
1311 0.000000000 0.006700000 0.013771176
1312 0.000000000 0.006700000 0.013791016
1313 0.000000000 0.005900000 0.013800627
1314 0.000000000 0.005900000 0.013801179
1315 0.000000000 0.005900000 0.013793752
1316 0.000000000 0.005900000 0.013779335
1317 0.000000000 0.005900000 0.013758835
1318 0.280000000 0.005200000 0.013778161
1319 0.000000000 0.005200000 0.013830679
1320 0.000000000 0.005200000 0.013868957
1321 0.000000000 0.005200000 0.013894483
1322 0.000000000 0.005200000 0.013908643
1323 0.000000000 0.004600000 0.013912719
1324 0.000000000 0.004600000 0.013907895
1325 0.000000000 0.004600000 0.013895259
1326 0.000000000 0.004600000 0.013875808
